codigo_modular;nombre_institucion;departamento;provincia;distrito;ruralidad;latitud;longitud;tipo_servicio_basico;descripcion_servicio_basico;CONSUMO;DEUDA;VALOR_TOTAL;INDICADOR_PAGO;DESCRIPCION_INDICADOR_PAGO;fecha_corte;registro_servicio_basico;carencia_confirmada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;POR SERVICIO DE AGUA PARA LAS IIEE CORRESPONDIENTE AL MES DE DICIEMBRE 2020;0.00;0.00;40.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE ENERO 2021.;0.00;0.00;40.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE FEBRERO 2021;0.00;0.00;40.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;POR SERVICIO BASICO DE AGUA PARA LAS IIEE CORRESPONDIENTE AL MES DE MARZO 2021;0.00;0.00;40.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE ABRIL 2021;0.00;0.00;40.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE MAYO 2021;0.00;0.00;40.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE JUNIO 2021;0.00;0.00;40.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE AGOSTO 2021;0.00;0.00;40.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE SETIEMBRE 2021;0.00;0.00;40.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;POR SERVICIO BASICO DE AGUA PARA LAS IIEE CORRESPONDIENTE AL MES DE JULIO 2021;0.00;0.00;40.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;POR SERVICIO BASICO DE AGUA PARA LAS IIEE CORRESPONDIENTE AL MES DE OCTUBRE 2021;0.00;0.00;40.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE NOVIEMBRE 2021;0.00;0.00;40.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE DICIEMBRE DEL 2020.;371.00;0.00;344.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE ENERO 2021.;713.00;0.00;659.50;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE FEBRERO 2021.;800.00;0.00;860.50;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE MARZO 2021.;496.00;0.00;586.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE ABRIL 2021.;523.00;0.00;617.50;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE JUNIO 2021.;540.00;0.00;494.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE MAYO 2021.;585.00;0.00;652.50;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE AGOSTO 2021.;586.00;0.00;556.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE JULIO 2021.;646.00;0.00;595.50;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE OCTUBRE 2021.;616.00;0.00;663.50;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE SETIEMBRE 2021.;582.00;0.00;609.50;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE NOVIEMBRE 2021.;1031.00;0.00;997.50;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;POR SERVICIO BASICO DE AGUA PARAS IIEE CORRESPONDIENTE AL MES DE DICEMBRE 2021;0.00;0.00;40.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE ENERO 2022;0.00;0.00;40.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE FEBRERO 2022;0.00;0.00;40.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE ABRIL 2022;0.00;0.00;40.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE MARZO 2022;0.00;0.00;40.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE MAYO 2022;0.00;0.00;40.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE JUNIO2022;0.00;0.00;40.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE AGOSTO 2022;0.00;0.00;40.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE JULIO2022;0.00;0.00;40.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE SETIEMBRE 2022;0.00;0.00;40.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE NOVIEMBRE 2022;0.00;0.00;40.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE OCTUBRE 2022;0.00;0.00;40.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE DICIEMBRE 2021.;941.00;0.00;928.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE ENERO 2022;1113.00;0.00;1108.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE FEBRERO 2022;904.00;0.00;897.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE MARZO 2022;1005.00;0.00;983.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE ABRIL 2022;1015.00;0.00;1023.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE MAYO 2022;1333.00;0.00;1321.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE JUNIO 2022;1381.00;0.00;1371.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE JULIO 2022;1595.00;0.00;1589.50;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE AGOSTO 2022;1584.00;0.00;1630.50;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE SETIEMBRE 2022;1343.00;0.00;1388.50;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE OCTUBRE 2022;1759.00;0.00;1769.50;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE NOVIEMBRE 2022;1254.00;0.00;1364.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE DICIEMBRE 2022;0.00;0.00;5.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE ENERO DEL 2023;0.00;0.00;5.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE FEBRERO DEL 2023;0.00;0.00;5.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE MARZO DEL 2023;0.00;0.00;5.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE ABRIL DEL 2023;0.00;0.00;5.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE JUNIO DEL 2023;0.00;0.00;5.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE MAYO DEL 2023;0.00;0.00;5.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE JULIO DEL 2023;0.00;0.00;5.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE AGOSTO DEL 2023;0.00;0.00;5.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE SETIEMBRE DEL 2023;0.00;0.00;5.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE OCTUBRE DEL 2023;0.00;0.00;5.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE NOVIEMBRE DEL 2023;0.00;0.00;5.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE DICIEMBRE 2022;1094.00;0.00;1200.50;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE ENERO DEL 2023;1006.00;0.00;1110.50;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE FEBRERO DEL 2023;1030.00;0.00;1086.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE MARZO DEL 2023;1475.00;0.00;1523.50;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE ABRIL DEL 2023;1975.00;0.00;2012.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE MAYO DEL 2023;1667.00;0.00;1857.50;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE JUNIO DEL 2023;1319.00;0.00;1346.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE JULIO DEL 2023;2052.00;0.00;1991.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE AGOSTO DEL 2023;813.00;0.00;799.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE SETIEMBRE DEL 2023;654.00;0.00;719.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE OCTUBRE DEL 2023;654.00;0.00;673.50;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE NOVIEMBRE DEL 2023;654.00;0.00;194.50;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE DICIEMBRE DEL 2023;0.00;0.00;5.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE ENERO DEL 2024;0.00;0.00;5.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE FEBRERO DEL 2024;0.00;0.00;5.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE MARZO DEL 2024;0.00;0.00;5.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE ABRIL DEL 2024;0.00;0.00;5.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE MAYO DEL 2024;0.00;0.00;5.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE JUNIO DEL 2024;0.00;0.00;5.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE AGOSTO DEL 2024;0.00;0.00;5.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE JULIO DEL 2024;0.00;0.00;5.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE OCTUBRE  DEL 2024;0.00;0.00;5.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE SETIEMBRE DEL 2024;0.00;0.00;5.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;AGUA;SERVICIO BASICOS DE AGUA PARA LA II.EE CORRESPONDIENTE AL MES DE NOVIEMBRE  DEL 2024;0.00;0.00;5.00;1;PAGO;20250525;Encontrado;No determinada
1120138;00110 LINORIO CHAVEZ HERNANDEZ;SAN MARTIN;RIOJA;AWAJUN;Rural;-5.777;-77.3191;LUZ;SERVICIO BASICO DE ENERGIA ELECTRICA PARA LA II.EE CORRESPONDIENTE AL MES DE DICIEMBRE DEL 2023;654.00;0.00;909.50;1;PAGO;20250525;Encontrado;No determinada
